elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Kesehatan,5) Penyalur Obat Kesehatan (Buah),,,,,,,,,,,,
Kesehatan,6) Cabang Penyalur Alat Kesehatan (Cabang),,,,,,,,,,,,
Kesehatan,74) III. Kesehatan Masyarakat *(),,,,,,,,,,,,
Kesehatan,1) Jumlah Orang Sakit Jiwa (Orang),,,,,,,,,,,,
Kesehatan,2) Jumlah Penderita Narkoba (Orang),,,,,,,,,,,,
Kesehatan,3) Jumlah Penduduk Meninggal Menurut Wabah (Total) *(),,,,,,,,,,,,
Kesehatan,1) Menurut Wabah Muntaber (Jiwa),,,,,,,,,,,,
Kesehatan,2) Menurut Wabah Demam Berdarah (Jiwa),,,,,,,,,,,,
Kesehatan,3) Menurut Wabah Infeksi Saluran Pernafasan (Jiwa),,,,,,,,,,,,
Kesehatan,4) Menurut Wabah Campak (Jiwa),,,,,,,,,,,,
Kesehatan,5) Menurut Wabah Malaria (Jiwa),,,,,,,,,,,,
Kesehatan,6) Menurut Wabah Lainnya (Jiwa),,,,,,,,,,,,
Kesehatan,4) Jumlah Kunjungan Ibu Hamil K4 (Kali),,,,,,,,,,,,
Kesehatan,5) Cakupan Kunjungan Ibu Hamil K4 (%),,,,,,,,,,,,
Kesehatan,6) Pemberian Makanan Pendamping ASI pada anak usia 6-24 bulan (Kali),,,,,,,,,,,,
Kesehatan,7) Pelayanan Nifas (Kali),,,,,,,,,,,,
Kesehatan,8) Neonatus dengan komplikasi yang ditangani (Kali),,,,,,,,,,,,
Kesehatan,9) Penjaringan Kesehatan Siswa SD dan Setingkat (Orang),,,,,,,,,,,,
Kesehatan,10) Jumlah Pelayanan Gawat Darurat Level 1 Yang Harus Diberikan Sarana Kesehatan (Kali),,,,,,,,,,,,
Kesehatan,11) Jumlah Gawat Darurat Level 1 pada tempat pelayanan kesehatan (unit),,,,,,,,,,,,
Kesehatan,75) Pedagang Kesehatan *(),,,,,,,,,,,,
Kesehatan,1) Apotek (Unit),,,,,,,,,,,,
Kesehatan,2) Toko Obat (Unit),,,,,,,,,,,,
Kesehatan,76) Tenaga Kesehatan **(Orang),,,,,,,,,,,,
Kesehatan,1) Dokter Umum (Orang),PERMEN 54,,,,,,,,,,,
Kesehatan,2) Dokter Spesialis (Orang),PERMEN 55,,,,,,,,,,,
Kesehatan,3) Dokter Gigi (Orang),PERMEN 56,,,,,,,,,,,
Kesehatan,4) Perawat (Orang),,,,,,,,,,,,
Kesehatan,5) Bidan (Orang),,,,,,,,,,,,
Kesehatan,6) Ahli Penyehatan Lingkungan (Orang),,,,,,,,,,,,
Kesehatan,7) Sarjana Farmasi (Orang),,,,,,,,,,,,
Kesehatan,8) Ahli Gizi (Orang),,,,,,,,,,,,
